node,x,y,res_val,connections,cluster_num
344,0.11652223083634006,0.11586938803668212,0.2871059315739817,"[(344, 833), (344, 929), (344, 551), (344, 906), (344, 235), (344, 434)]",1
345,-0.6515180527099615,0.3085357858607003,0.473548894559944,"[(345, 917), (345, 599)]",4
346,-0.5973454698540048,0.4764870826506793,0.36519215032064883,"[(346, 696), (346, 569), (346, 603)]",3
347,0.47540634812709937,-0.5260716262694367,0.3592763115796688,"[(347, 288), (347, 258), (347, 69), (347, 103), (347, 584), (347, 265), (347, 724), (347, 821), (347, 798)]",1
348,0.17950921183236956,0.6863628445213383,0.28001638791404204,"[(348, 576), (348, 768), (348, 356), (348, 907), (348, 182), (348, 87), (348, 154), (348, 701), (348, 639)]",4
349,0.6748922551605236,0.6890688678274475,0.29119505027806747,"[(349, 899), (349, 6), (349, 556), (349, 749), (349, 47), (349, 183), (349, 574)]",4
350,-0.7475371780319846,0.5654884054434353,0.4811891614851235,"[(350, 483), (350, 390), (350, 359), (350, 586), (350, 975), (350, 274), (350, 181), (350, 408), (350, 90), (350, 892), (350, 725)]",4
351,0.8006374159410448,0.15899909551010416,0.42293320081537034,"[(351, 385), (351, 549), (351, 518), (351, 711), (351, 392), (351, 875), (351, 557), (351, 175), (351, 466), (351, 405), (351, 150), (351, 540)]",4
352,0.3298945757450822,0.9749008859738959,0.2595587303125517,"[(352, 416), (352, 35), (352, 622), (352, 625), (352, 281), (352, 638)]",3
353,-0.9304936229542673,-0.2579746791661963,0.4121037799379357,"[(353, 928), (353, 572), (353, 588), (353, 20), (353, 406), (353, 955), (353, 156), (353, 477)]",2
354,-0.2709441997128841,-0.6976422670055011,0.39161603488607244,"[(354, 0), (354, 513), (354, 450), (354, 133), (354, 38), (354, 839), (354, 476), (354, 330), (354, 565), (354, 918), (354, 667), (354, 252)]",3
355,-0.25210458561515625,-0.3821208884295828,0.3095060755762133,"[(355, 960), (355, 457), (355, 748), (355, 111), (355, 16), (355, 692), (355, 888), (355, 953), (355, 861)]",4
356,0.24239817390585783,0.6783645618087581,0.4178527767467724,"[(356, 768), (356, 998), (356, 907), (356, 909), (356, 182), (356, 348), (356, 701), (356, 639)]",3
357,0.7877084293198484,-0.4284681520222493,0.49039464853496495,"[(357, 770), (357, 74), (357, 523), (357, 590), (357, 915), (357, 952), (357, 761)]",4
358,0.100894098398421,-0.06697329003786923,0.48036126765384335,"[(358, 200), (358, 914), (358, 627), (358, 92), (358, 773)]",1
359,-0.7843325239855514,0.6264826716078575,0.45500986840551894,"[(359, 390), (359, 873), (359, 682), (359, 785), (359, 338), (359, 408), (359, 892), (359, 350)]",2
360,-0.6596917298450142,0.6652548448031979,0.32293864502661485,"[(360, 390), (360, 873), (360, 42), (360, 656), (360, 404), (360, 949), (360, 118)]",4
361,0.05753877541194696,-0.8927891406650021,0.4082648347592116,"[(361, 772), (361, 267), (361, 268), (361, 198), (361, 135)]",3
362,-0.07198170972153517,0.0982192240691615,0.4059496927627757,"[(362, 65), (362, 482), (362, 678), (362, 237), (362, 275), (362, 758)]",2
363,0.2895311141913983,-0.5389965815350075,0.44695546033656486,"[(363, 161), (363, 490), (363, 437), (363, 214), (363, 650), (363, 511)]",4
364,0.5357650332385384,-0.9882062695628147,0.43073878583731123,"[(364, 209), (364, 948), (364, 525)]",1
365,-0.0007300951962487812,-0.47342779083663866,0.2571809177988428,"[(365, 193), (365, 826), (365, 845)]",3
366,-0.641194051674618,-0.7981575024094039,0.4440120766071985,"[(366, 388), (366, 232), (366, 425), (366, 238), (366, 612), (366, 469), (366, 292), (366, 956)]",1
367,0.13550617186551328,-0.6815523903599157,0.3215619624338767,"[(367, 891), (367, 484), (367, 334), (367, 463), (367, 272), (367, 113), (367, 244), (367, 119), (367, 148), (367, 447), (367, 61), (367, 31)]",1
368,0.7135484630394868,-0.6268250821273487,0.4621617811754838,"[(368, 3), (368, 503), (368, 524), (368, 205), (368, 81), (368, 307), (368, 735), (368, 479), (368, 247), (368, 570), (368, 91), (368, 286), (368, 255)]",1
369,-0.8789753024403124,0.04606542634447153,0.2539589595204846,"[(369, 339), (369, 508), (369, 277), (369, 718), (369, 343)]",2
370,0.4959876780515464,0.7543875318004432,0.40818544038038,"[(370, 68), (370, 136), (370, 686), (370, 50), (370, 374), (370, 157)]",4
371,-0.11533331385855283,0.9770978081659714,0.2629660135531473,"[(371, 64), (371, 2)]",1
372,0.9155697351564023,0.01581706120650872,0.3405885941202027,"[(372, 875), (372, 138), (372, 211), (372, 990), (372, 462)]",1
373,0.9618893974125244,-0.1602840977340405,0.3577540919732931,"[(373, 609), (373, 36), (373, 422), (373, 172), (373, 464), (373, 249)]",2
374,0.49751499182544845,0.6897086184720982,0.2661504526712053,"[(374, 68), (374, 838), (374, 136), (374, 370), (374, 432), (374, 50)]",4
375,-0.6274199673553145,0.9448543890652095,0.4882402701017893,"[(375, 96), (375, 491), (375, 968), (375, 651), (375, 436), (375, 378), (375, 283)]",2
376,0.6483906139166637,-0.3667067886621682,0.48924899231439267,"[(376, 770), (376, 811), (376, 270), (376, 880), (376, 693), (376, 859)]",2
377,0.5078786371285595,-0.8800575963191517,0.42401975673789033,"[(377, 209), (377, 948)]",2
378,-0.6274927343527115,0.9691459193510192,0.39088701177954444,"[(378, 96), (378, 968), (378, 553), (378, 651), (378, 436), (378, 375), (378, 852)]",1
379,0.7510065660499718,0.884719114271854,0.4886623872022001,"[(379, 834), (379, 100), (379, 866), (379, 79), (379, 210), (379, 822), (379, 445), (379, 478)]",1
380,-0.2708759676479826,0.8127764079764095,0.30618466207635386,"[(380, 870), (380, 123), (380, 646), (380, 454), (380, 805)]",4
381,-0.23732321288023428,0.44046009782604023,0.2522445753356516,"[(381, 256), (381, 930), (381, 908), (381, 878), (381, 560), (381, 921), (381, 606), (381, 767)]",2
382,0.29011457961612175,-0.9490076056598913,0.35235019314632265,"[(382, 519), (382, 202), (382, 683), (382, 628), (382, 246), (382, 568), (382, 58), (382, 764)]",2
383,0.515225804956188,0.4934632624212665,0.31422574791488134,"[(383, 897), (383, 867), (383, 397), (383, 271), (383, 17), (383, 946), (383, 601), (383, 986), (383, 220)]",1
384,0.22258991710962728,0.34959584453221226,0.30147052871396207,"[(384, 37), (384, 780), (384, 273), (384, 596), (384, 598), (384, 824), (384, 988)]",4
385,0.8621785189456039,0.13812607602871751,0.3458436747381154,"[(385, 549), (385, 518), (385, 875), (385, 557), (385, 175), (385, 466), (385, 405), (385, 150), (385, 540), (385, 830), (385, 351)]",2
386,0.7690867085263864,-0.02050378132712871,0.45544983440826237,"[(386, 992), (386, 769), (386, 489), (386, 781), (386, 308), (386, 188), (386, 765), (386, 990)]",2
387,-0.45401672695878714,0.0016728755697565934,0.49348095335321984,"[(387, 224), (387, 827), (387, 102), (387, 679), (387, 399), (387, 530), (387, 309), (387, 311), (387, 251), (387, 989)]",1
388,-0.6849290707253115,-0.7678751319359312,0.2855854944616325,"[(388, 226), (388, 292), (388, 997), (388, 232), (388, 366), (388, 238), (388, 213), (388, 612), (388, 956), (388, 702)]",1
389,0.9732366833077708,-0.9008861065575668,0.32950623953719316,"[(389, 130), (389, 131), (389, 452), (389, 229), (389, 750), (389, 632)]",3
390,-0.7154267500579352,0.5851426666995647,0.43685991502772886,"[(390, 483), (390, 359), (390, 360), (390, 873), (390, 586), (390, 975), (390, 274), (390, 181), (390, 949), (390, 892), (390, 350), (390, 725)]",1
391,0.14838051322386558,-0.1885405513829197,0.40405485507749483,"[(391, 291), (391, 196), (391, 615), (391, 936), (391, 843), (391, 49), (391, 914)]",4
392,0.7544429689546523,0.21853397942616537,0.40400919384306677,"[(392, 195), (392, 549), (392, 518), (392, 711), (392, 175), (392, 540), (392, 351)]",3
393,0.3085530488271613,-0.14608307936666343,0.41735374953843235,"[(393, 848), (393, 225), (393, 289), (393, 647), (393, 938), (393, 427), (393, 141), (393, 720), (393, 757)]",3
394,-0.4215266038353478,0.7646670062631826,0.2880048949547472,"[(394, 448), (394, 488), (394, 340), (394, 791), (394, 954), (394, 189)]",3
395,0.9541079842343674,0.6107236048441049,0.32862687414844927,"[(395, 688), (395, 676), (395, 12), (395, 517), (395, 94)]",2
396,0.5576481444662162,-0.013383055613841677,0.25728540565678804,"[(396, 321), (396, 931), (396, 966), (396, 9), (396, 652), (396, 849), (396, 59), (396, 284)]",1
397,0.5616663533017814,0.5281688496699384,0.308460290466743,"[(397, 897), (397, 867), (397, 552), (397, 432), (397, 17), (397, 946), (397, 601), (397, 986), (397, 220), (397, 797), (397, 383)]",2
398,-0.5272236743237348,-0.24366329254283747,0.38600663650286476,"[(398, 449), (398, 645), (398, 844), (398, 76), (398, 719), (398, 920), (398, 981), (398, 760), (398, 316), (398, 670), (398, 927)]",1
399,-0.43718575544859095,-0.05012795489712829,0.28501182691483207,"[(399, 34), (399, 387), (399, 102), (399, 679), (399, 827), (399, 435), (399, 251), (399, 989), (399, 287)]",2
400,-0.7895662697849373,0.8210385926353458,0.4616714950192138,"[(400, 802), (400, 613), (400, 710), (400, 712), (400, 78), (400, 815), (400, 48), (400, 178), (400, 819), (400, 470)]",4
401,0.2513687426264073,0.8279292219712151,0.39068842017246747,"[(401, 816), (401, 847), (401, 165), (401, 799)]",2
402,0.7192050847119038,-0.929707212267217,0.37665882827989694,"[(402, 709), (402, 262), (402, 618), (402, 13), (402, 945), (402, 212), (402, 923), (402, 197)]",4
403,0.9226715947544424,-0.7939789722536799,0.41347026151000277,"[(403, 130), (403, 452), (403, 229), (403, 898), (403, 783), (403, 632), (403, 591)]",1
404,-0.6035256144468097,0.7435687886911064,0.36600818639757615,"[(404, 448), (404, 994), (404, 7), (404, 360), (404, 204), (404, 431), (404, 245), (404, 118), (404, 991)]",1
405,0.8412734964938697,0.10525254114625038,0.42407813633859526,"[(405, 992), (405, 385), (405, 549), (405, 875), (405, 557), (405, 466), (405, 990), (405, 150), (405, 830), (405, 351)]",1
406,-0.992508579942186,-0.29416753227901715,0.42126986034573555,"[(406, 928), (406, 353), (406, 588), (406, 20), (406, 955), (406, 156), (406, 477)]",2
407,0.01219417921956989,0.18243299878731567,0.4855975512753818,"[(407, 417), (407, 678), (407, 833), (407, 237), (407, 275), (407, 84), (407, 88), (407, 794), (407, 731)]",3
408,-0.8298061269680979,0.6210736169557043,0.4954238058800088,"[(408, 913), (408, 359), (408, 682), (408, 624), (408, 785), (408, 338), (408, 892), (408, 350)]",4
409,-0.8914940784894463,-0.3825381299848598,0.35296488147075006,"[(409, 928), (409, 715), (409, 779), (409, 115), (409, 20), (409, 922), (409, 955), (409, 156)]",3
410,-0.6687055044882717,-0.34633816648711657,0.3019718578094164,"[(410, 453), (410, 337), (410, 753), (410, 884), (410, 854), (410, 217), (410, 542), (410, 959)]",4
411,-0.1199323379722037,-0.10735341055223802,0.29165836849753274,"[(411, 33), (411, 965), (411, 585), (411, 298), (411, 433), (411, 766), (411, 671)]",4
412,0.46889275288054666,-0.23427312182713345,0.4347103623345585,"[(412, 486), (412, 809), (412, 203), (412, 661), (412, 969), (412, 475), (412, 637)]",2
413,-0.9922105155789842,-0.863076110405677,0.4324307499454123,"[(413, 32), (413, 993), (413, 132), (413, 746), (413, 206), (413, 57)]",2
414,-0.007387867831600614,-0.32378981340855906,0.3448039370306176,"[(414, 864), (414, 451), (414, 804), (414, 426), (414, 532), (414, 53), (414, 950), (414, 984), (414, 932), (414, 219), (414, 733), (414, 222)]",1
415,-0.08692699889096733,-0.7323734017370671,0.49206087132585696,"[(415, 704), (415, 716), (415, 559), (415, 82), (415, 563), (415, 472)]",4
416,0.3023269964852575,0.9789640949998624,0.26511287452910925,"[(416, 352), (416, 35), (416, 622), (416, 625), (416, 281), (416, 638)]",1
417,0.027176505516873783,0.26342013588588986,0.3987121074347214,"[(417, 257), (417, 644), (417, 833), (417, 872), (417, 233), (417, 856), (417, 84), (417, 407), (417, 88), (417, 794), (417, 731)]",1
418,-0.4240518976673673,-0.5532202855217323,0.3816661445811419,"[(418, 259), (418, 754), (418, 558), (418, 594), (418, 787), (418, 887), (418, 926)]",2
419,0.4236010309616698,-0.35606428145471747,0.29873608990849787,"[(419, 832), (419, 39), (419, 458), (419, 203), (419, 684), (419, 77), (419, 155), (419, 700), (419, 637), (419, 30)]",2
420,0.9686347429056505,-0.6317509831112558,0.34437852322505663,"[(420, 587), (420, 494), (420, 783), (420, 759), (420, 303), (420, 285)]",2
421,0.9227693775222026,0.2410541347020161,0.36553959896438254,"[(421, 80), (421, 466), (421, 557), (421, 982)]",3
422,0.9884715088682245,-0.06777570624977702,0.327433701915088,"[(422, 609), (422, 36), (422, 138), (422, 462), (422, 211), (422, 373), (422, 249)]",2
423,0.4213618467788103,0.08341829683426205,0.4029514824168372,"[(423, 571), (423, 916), (423, 931), (423, 23)]",4
424,-0.2763164821075612,0.5545788302143764,0.4368344151229799,"[(424, 256), (424, 67), (424, 807), (424, 170), (424, 492), (424, 621), (424, 560), (424, 790), (424, 921)]",2
425,-0.5497197047532114,-0.8262242950381178,0.47411859226346753,"[(425, 741), (425, 583), (425, 745), (425, 461), (425, 366), (425, 238), (425, 469), (425, 825), (425, 956), (425, 446)]",1
426,-0.06889603818098933,-0.31552031660470115,0.4027363569962543,"[(426, 864), (426, 451), (426, 804), (426, 950), (426, 974), (426, 428), (426, 269), (426, 158), (426, 414), (426, 662), (426, 984), (426, 932), (426, 219), (426, 733), (426, 222), (426, 53)]",3
427,0.2333980455871898,-0.12225842382625429,0.3487655443056698,"[(427, 848), (427, 196), (427, 773), (427, 393), (427, 938), (427, 141), (427, 720), (427, 900)]",1
428,-0.11472796236649319,-0.30670792763149013,0.4356669091250227,"[(428, 864), (428, 974), (428, 426), (428, 269), (428, 158), (428, 53), (428, 662), (428, 888), (428, 219), (428, 733), (428, 222)]",2
429,0.17202952229052237,0.21850511934003336,0.4155331265993262,"[(429, 833), (429, 906), (429, 644), (429, 988)]",1
430,-0.8811298860978554,-0.9200007207347924,0.46249836702424385,"[(430, 169), (430, 746), (430, 51), (430, 300), (430, 547)]",1
431,-0.5558821973180461,0.6784894233587113,0.39899619425807176,"[(431, 448), (431, 7), (431, 488), (431, 42), (431, 656), (431, 404), (431, 538), (431, 954)]",2
432,0.5273765569475128,0.6195730540484174,0.4333820496302735,"[(432, 867), (432, 838), (432, 552), (432, 397), (432, 749), (432, 50), (432, 374), (432, 601), (432, 220), (432, 797), (432, 574)]",2
433,-0.039099944872490244,-0.0678226859006481,0.2942468458601219,"[(433, 585), (433, 298), (433, 411)]",3
434,0.16659258848395098,0.07494329644407127,0.42230412343923085,"[(434, 545), (434, 929), (434, 200), (434, 906), (434, 235), (434, 21), (434, 344)]",4
435,-0.37157361794724975,-0.1074082660005633,0.260054524757981,"[(435, 34), (435, 675), (435, 679), (435, 106), (435, 578), (435, 399), (435, 989), (435, 287)]",2
436,-0.6553285149039019,0.9893759411677103,0.3945249068153335,"[(436, 968), (436, 378), (436, 651), (436, 852), (436, 375)]",4
437,0.31235618560186507,-0.5088794604541178,0.36454927303263185,"[(437, 161), (437, 258), (437, 490), (437, 363), (437, 214), (437, 650), (437, 511)]",2
438,-0.5396686253237875,0.06303935627964963,0.2582424542653867,"[(438, 224), (438, 101), (438, 808), (438, 297), (438, 567), (438, 530), (438, 116), (438, 983), (438, 311), (438, 444), (438, 329), (438, 223)]",2
439,0.581823081570251,0.16007333414601477,0.28482564854649206,"[(439, 643), (439, 740), (439, 677), (439, 689), (439, 564), (439, 502)]",4
440,0.661981978891012,0.4391392949828057,0.4490694486552778,"[(440, 672), (440, 897), (440, 964), (440, 104), (440, 73), (440, 140), (440, 589), (440, 840), (440, 17), (440, 946), (440, 566), (440, 216), (440, 890), (440, 986)]",4
441,-0.5259093019266621,0.8070945494288582,0.43836837246445254,"[(441, 448), (441, 994), (441, 619), (441, 488), (441, 107), (441, 204), (441, 791), (441, 954), (441, 991), (441, 491)]",4
442,0.8011941980702646,0.3142301922433324,0.4975362392130721,"[(442, 706), (442, 195), (442, 45), (442, 175), (442, 80), (442, 756), (442, 505)]",2
443,-0.02301450913865044,0.8190721978241378,0.26484461489421307,"[(443, 616), (443, 623), (443, 465), (443, 342), (443, 313), (443, 751), (443, 93), (443, 543)]",1
444,-0.542954407251069,0.13256592963290004,0.2886965967863604,"[(444, 224), (444, 231), (444, 297), (444, 567), (444, 846), (444, 983), (444, 561), (444, 116), (444, 438), (444, 329), (444, 633), (444, 573), (444, 223)]",2
445,0.8339657106852849,0.8622319491145563,0.2538430112600022,"[(445, 866), (445, 171), (445, 100), (445, 520), (445, 11), (445, 79), (445, 904), (445, 210), (445, 858), (445, 379)]",1
446,-0.4914343647830248,-0.8129417081220678,0.4964285212351124,"[(446, 741), (446, 583), (446, 425), (446, 461), (446, 687), (446, 498), (446, 469), (446, 745), (446, 825), (446, 894)]",2
447,0.08072980646867545,-0.6283548003674204,0.48409999773038453,"[(447, 480), (447, 484), (447, 5), (447, 334), (447, 367), (447, 272), (447, 979), (447, 244), (447, 119), (447, 148), (447, 463), (447, 61)]",2
448,-0.5153133964982306,0.7371689591180004,0.35796904470342306,"[(448, 994), (448, 7), (448, 488), (448, 394), (448, 431), (448, 404), (448, 791), (448, 441), (448, 538), (448, 954), (448, 991)]",1
449,-0.5035466856284769,-0.292948582226501,0.4235859534714999,"[(449, 708), (449, 645), (449, 71), (449, 844), (449, 398), (449, 920), (449, 981), (449, 760), (449, 670)]",2
450,-0.22625758499063253,-0.6157421365134272,0.3738589766025092,"[(450, 354), (450, 38), (450, 839), (450, 951), (450, 642), (450, 690), (450, 918), (450, 471), (450, 476), (450, 221)]",1
451,-0.012698209865857901,-0.3262132847863297,0.38052082125302583,"[(451, 864), (451, 804), (451, 950), (451, 426), (451, 53), (451, 414), (451, 984), (451, 932), (451, 219), (451, 733), (451, 222)]",3
452,0.9980456712706549,-0.8092080006783975,0.4565935397732958,"[(452, 130), (452, 229), (452, 591), (452, 403), (452, 632), (452, 389)]",4
453,-0.6877690441263093,-0.26453500693769594,0.3501165549022329,"[(453, 550), (453, 230), (453, 753), (453, 302), (453, 719), (453, 337), (453, 884), (453, 901), (453, 410), (453, 959), (453, 253), (453, 63)]",2
454,-0.30868595228681683,0.8271766934658402,0.3988689435749643,"[(454, 870), (454, 123), (454, 380), (454, 805), (454, 646)]",4
455,0.14077668508243857,0.879418544104003,0.37528378744663915,"[(455, 512), (455, 165), (455, 812), (455, 108), (455, 653), (455, 876), (455, 527), (455, 816), (455, 786), (455, 665), (455, 933), (455, 799)]",1
456,0.15189073667062902,-0.4143321805430269,0.36763729735389566,"[(456, 736), (456, 580), (456, 592), (456, 18), (456, 536), (456, 836), (456, 602), (456, 122)]",2
457,-0.3067711347321227,-0.4489610453591324,0.3204968733652024,"[(457, 960), (457, 98), (457, 259), (457, 263), (457, 239), (457, 16), (457, 595), (457, 355), (457, 953), (457, 861)]",1
458,0.3673474597815154,-0.27383202054291655,0.3121798408034875,"[(458, 546), (458, 419), (458, 486), (458, 969), (458, 660), (458, 149), (458, 700), (458, 637)]",3
459,-0.863220336692855,-0.5759778895265306,0.43823151657422904,"[(459, 325), (459, 881), (459, 296), (459, 617), (459, 874), (459, 44), (459, 883), (459, 528), (459, 744), (459, 147), (459, 980), (459, 649), (459, 851), (459, 699), (459, 29), (459, 862)]",2
460,0.7153301831312044,0.07542859850989392,0.30724858135800304,"[(460, 992), (460, 740), (460, 549), (460, 489), (460, 188), (460, 831)]",3
461,-0.530063933931145,-0.741081946701446,0.33777703139284815,"[(461, 741), (461, 583), (461, 425), (461, 498), (461, 469), (461, 745), (461, 825), (461, 956), (461, 541), (461, 446)]",3
462,0.9185655832425941,-0.009519084866874472,0.40056647272515034,"[(462, 609), (462, 422), (462, 138), (462, 781), (462, 211), (462, 372), (462, 249), (462, 796), (462, 990)]",4
463,0.06744801836740355,-0.6805897137317791,0.359560885770675,"[(463, 480), (463, 704), (463, 334), (463, 367), (463, 272), (463, 244), (463, 119), (463, 148), (463, 891), (463, 61), (463, 447)]",4
464,0.8908034387494674,-0.17622690946366792,0.4973044545586215,"[(464, 937), (464, 172), (464, 373), (464, 86), (464, 249), (464, 796), (464, 925), (464, 510)]",2
465,0.03635567778545168,0.7767341651106501,0.2589837918018285,"[(465, 543), (465, 623), (465, 443), (465, 317), (465, 87)]",4
466,0.8703942479192026,0.1730937874344598,0.316421664047113,"[(466, 385), (466, 421), (466, 518), (466, 549), (466, 175), (466, 405), (466, 150), (466, 540), (466, 557), (466, 830), (466, 351)]",2
467,-0.7696793473837933,-0.1428045064588208,0.46746869251989437,"[(467, 1), (467, 485), (467, 230), (467, 550), (467, 208), (467, 145), (467, 901), (467, 506), (467, 575)]",2
468,0.17967396891028864,0.5254362280570117,0.3352028890416784,"[(468, 739), (468, 907), (468, 109), (468, 241), (468, 596), (468, 793), (468, 860)]",3
469,-0.5556458732220919,-0.8289647590252223,0.31769702716234116,"[(469, 741), (469, 583), (469, 425), (469, 461), (469, 366), (469, 238), (469, 745), (469, 825), (469, 956), (469, 446)]",1
470,-0.8392935874751879,0.7983506001241949,0.2683365829823057,"[(470, 400), (470, 682), (470, 78), (470, 48), (470, 178), (470, 509)]",4
471,-0.19097353737299771,-0.561398289997034,0.338590545494271,"[(471, 450), (471, 742), (471, 263), (471, 776), (471, 839), (471, 690), (471, 595), (471, 951), (471, 698), (471, 221)]",1
472,-0.06553945147993967,-0.7787611192159489,0.4010654881909755,"[(472, 82), (472, 716), (472, 654), (472, 415)]",2
473,-0.9966624323559334,-0.7315916110231653,0.46150500629401703,"[(473, 608), (473, 993), (473, 132), (473, 166), (473, 295), (473, 57), (473, 28)]",4
474,-0.9924892250694841,-0.4205367996615972,0.47590158422532364,"[(474, 315), (474, 115), (474, 588)]",1
475,0.48942075034893984,-0.1973167362245818,0.44869040682948724,"[(475, 674), (475, 486), (475, 809), (475, 661), (475, 25), (475, 412)]",3
476,-0.29082171885428987,-0.6828178047004045,0.25636806218525243,"[(476, 450), (476, 515), (476, 918), (476, 38), (476, 839), (476, 330), (476, 354), (476, 565), (476, 642), (476, 252)]",4
477,-0.9958401877714804,-0.23657491511393558,0.3543614476548657,"[(477, 588), (477, 156), (477, 20), (477, 406), (477, 353)]",2
478,0.7190161646263256,0.8661514058020934,0.4770990717336896,"[(478, 834), (478, 100), (478, 866), (478, 79), (478, 822), (478, 379)]",2
479,0.7203532442165912,-0.7157433985058117,0.2631094990330163,"[(479, 194), (479, 3), (479, 524), (479, 205), (479, 368), (479, 307), (479, 503), (479, 184), (479, 570), (479, 286), (479, 735)]",4
480,0.07974548904276291,-0.5861586093812969,0.48573572889860983,"[(480, 484), (480, 5), (480, 845), (480, 334), (480, 463), (480, 272), (480, 817), (480, 691), (480, 244), (480, 119), (480, 148), (480, 61), (480, 979), (480, 447)]",2
481,0.8147095667669861,-0.8690248056608909,0.26393910032889367,"[(481, 738), (481, 996), (481, 709), (481, 618), (481, 194), (481, 784), (481, 898)]",3
482,-0.12122235531841619,0.0464793116965343,0.30750656633391327,"[(482, 65), (482, 362), (482, 179), (482, 604), (482, 191)]",4
483,-0.7198850523526186,0.5395580823778829,0.25034226128512627,"[(483, 390), (483, 586), (483, 975), (483, 274), (483, 181), (483, 90), (483, 603), (483, 892), (483, 350), (483, 725)]",3
484,0.12017665931616373,-0.5913811471599626,0.48854194807153734,"[(484, 480), (484, 5), (484, 334), (484, 367), (484, 272), (484, 817), (484, 244), (484, 119), (484, 148), (484, 447), (484, 61), (484, 31)]",4
485,-0.7548497077100726,-0.16675485661558986,0.3329275528252914,"[(485, 1), (485, 550), (485, 230), (485, 208), (485, 145), (485, 467), (485, 901), (485, 575), (485, 63)]",2
486,0.44735466390205736,-0.21527196735559584,0.28878252213731437,"[(486, 225), (486, 809), (486, 458), (486, 661), (486, 969), (486, 475), (486, 412), (486, 637)]",3
487,-0.12635559405218166,0.6019352575053589,0.3151227858809533,"[(487, 67), (487, 807), (487, 112), (487, 117), (487, 919), (487, 501)]",2
488,-0.4880396107430156,0.7497030944478089,0.402842494412099,"[(488, 448), (488, 619), (488, 394), (488, 107), (488, 431), (488, 340), (488, 791), (488, 441), (488, 954), (488, 991)]",4
489,0.7103611830524086,0.05524313209863241,0.42891605854877546,"[(489, 992), (489, 386), (489, 740), (489, 460), (489, 308), (489, 188), (489, 831)]",2
490,0.30822079133625024,-0.46429501556567776,0.25829878138034745,"[(490, 650), (490, 363), (490, 684), (490, 437), (490, 214)]",4
491,-0.6031443002578982,0.8549861895421333,0.4039515807866174,"[(491, 994), (491, 107), (491, 204), (491, 245), (491, 375), (491, 441), (491, 283), (491, 991)]",1
492,-0.35525621642820937,0.6152737320425206,0.4787171220853441,"[(492, 424), (492, 170), (492, 621), (492, 879), (492, 790), (492, 215), (492, 234)]",4
493,0.4483264615248226,0.9401037677989783,0.4078453404575054,"[(493, 947), (493, 869)]",4
494,0.9255053206102031,-0.687385295022344,0.290538570397599,"[(494, 579), (494, 420), (494, 303), (494, 723), (494, 759), (494, 260), (494, 783), (494, 285)]",2
495,-0.9953043921697093,0.69630520785032,0.31225188027755246,"[(495, 976), (495, 889)]",3
496,-0.8373081368882527,-0.6731318622087268,0.4651622081069927,"[(496, 290), (496, 325), (496, 166), (496, 295), (496, 296), (496, 226), (496, 744), (496, 147), (496, 980), (496, 54), (496, 851), (496, 699)]",4
497,-0.7542923371167403,0.20981175733358048,0.4934595850414124,"[(497, 293), (497, 694), (497, 599), (497, 985), (497, 666), (497, 732)]",2
498,-0.5031563567026351,-0.7149184707024367,0.44680888108764394,"[(498, 741), (498, 583), (498, 41), (498, 461), (498, 855), (498, 312), (498, 825), (498, 541), (498, 446)]",1
499,-0.9776846379024025,0.12153898972863453,0.31444197530598694,"[(499, 841), (499, 718), (499, 944), (499, 339), (499, 277), (499, 343), (499, 863)]",3
500,0.3927329746537551,-0.019572924835447925,0.6179913412186642,"[(500, 931), (500, 648), (500, 9), (500, 823), (500, 916), (500, 713), (500, 23)]",1
501,-0.1732489856014765,0.6519091951536689,0.544825505594672,"[(501, 112), (501, 264), (501, 807), (501, 995), (501, 487)]",1
502,0.5313829391399043,0.2386245584867972,0.5627896819673222,"[(502, 643), (502, 677), (502, 331), (502, 174), (502, 689), (502, 564), (502, 782), (502, 439)]",3
503,0.7633055866345955,-0.6819325548251334,0.6963833226465412,"[(503, 3), (503, 260), (503, 524), (503, 205), (503, 368), (503, 81), (503, 579), (503, 307), (503, 735), (503, 247), (503, 184), (503, 570), (503, 91), (503, 286), (503, 479)]",1
504,-0.3000195504239811,0.94222685651225,0.7302180552408905,"[(504, 40), (504, 187), (504, 805), (504, 646), (504, 15)]",1
505,0.7843608228974857,0.3978628143184415,0.5453661215989146,"[(505, 706), (505, 104), (505, 45), (505, 942), (505, 756), (505, 341), (505, 151), (505, 442)]",3
506,-0.8621212254132766,-0.1172104590608336,0.7015331659529104,"[(506, 516), (506, 871), (506, 145), (506, 467), (506, 597), (506, 152), (506, 572), (506, 895)]",1
507,0.4328221174711748,0.20144122621258376,0.6560381340868046,"[(507, 643), (507, 331), (507, 14), (507, 689), (507, 114), (507, 531), (507, 659), (507, 571)]",1
508,-0.9019229743331458,0.010654037051933019,0.5987187783289447,"[(508, 369), (508, 516), (508, 597), (508, 718), (508, 343)]",1
509,-0.8796055378344672,0.7717312933482954,0.6608409054847161,"[(509, 48), (509, 913), (509, 682), (509, 470), (509, 78)]",3
510,0.8999327641200228,-0.2426367760295831,0.6789440361829148,"[(510, 43), (510, 172), (510, 464), (510, 850), (510, 86), (510, 925)]",3
511,0.22992217625703404,-0.5358355027231614,0.7140517128403838,"[(511, 736), (511, 161), (511, 5), (511, 363), (511, 437), (511, 214)]",2
